,length,width,depth,table,carat_log,cut_num,color_num,clarity_num
386,6.11,6.07,3.87,3.4598999999999998,-0.09431067947124129,2,5,2
387,4.39,4.44,2.71,2.5308,-1.1394342831883648,4,1,7
388,5.73,5.75,3.48,3.335,-0.35667494393873245,3,6,4
389,5.15,5.1,3.21,2.805,-0.6733445532637656,4,4,3
390,4.33,4.38,2.65,2.4966,-1.2039728043259361,4,3,3
391,4.27,4.24,2.66,2.3744000000000005,-1.2039728043259361,4,2,4
392,5.32,5.36,3.23,3.0552,-0.579818495252942,2,5,5
393,7.24,7.3,4.58,4.3069999999999995,0.4054651081081644,2,6,3
394,4.3,4.34,2.69,2.4737999999999998,-1.171182981502945,4,4,3
395,4.28,4.31,2.71,2.4566999999999997,-1.171182981502945,1,4,2
396,7.54,7.63,4.65,4.2728,0.4824261492442928,4,4,4
397,4.63,4.67,2.83,2.7085999999999997,-0.9675840262617056,2,6,3
398,5.17,5.11,3.15,3.0149,-0.6733445532637656,3,3,3
399,6.89,6.94,4.19,4.0946,0.20701416938432612,2,2,3
400,6.91,6.87,4.15,4.1907,0.17395330712343798,3,5,0
401,5.36,5.29,3.2,3.1210999999999998,-0.5978370007556204,3,5,3
402,7.22,7.31,4.55,4.3129,0.4054651081081644,2,4,3
403,6.9,6.87,4.05,3.9846,0.13976194237515863,3,2,5
404,5.43,5.4,3.25,2.9700000000000006,-0.579818495252942,4,5,4
405,7.39,7.45,4.64,4.0975,0.4574248470388755,4,6,1
406,5.66,5.7,3.57,3.2489999999999997,-0.342490308946776,2,5,2
407,4.6,4.63,2.92,2.5928,-0.941608539858445,1,0,3
408,4.93,4.85,3.25,2.9099999999999997,-0.6931471805599453,0,2,4
409,5.75,5.69,3.48,3.414,-0.342490308946776,3,5,2
410,5.2,5.22,3.21,2.871,-0.6348782724359695,4,2,4
411,5.09,5.13,3.12,2.9753999999999996,-0.6931471805599453,4,5,1
412,5.02,4.93,3.18,2.7608,-0.6931471805599453,1,6,2
413,8.47,8.39,5.21,5.034,0.8329091229351039,3,1,3
414,4.99,5.02,3.07,2.8613999999999997,-0.7765287894989963,2,5,3
415,4.43,4.5,2.75,2.475,-1.1394342831883648,4,3,4
416,4.37,4.31,2.74,2.4136,-1.171182981502945,2,3,3
417,4.53,4.51,2.8,2.5256000000000003,-1.0498221244986778,4,5,4
418,7.35,7.4,4.62,4.366,0.4382549309311553,3,0,4
419,4.49,4.57,2.64,2.8334,-1.1086626245216111,2,5,4
420,6.37,6.31,4.02,3.7859999999999996,0.009950330853168092,2,5,3
421,5.65,5.68,3.54,3.1808,-0.342490308946776,2,2,5
422,6.89,6.82,4.14,4.0238,0.14842000511827322,3,1,4
423,6.05,6.01,3.93,3.5458999999999996,-0.10536051565782628,0,3,2
424,5.03,5.05,3.14,2.7775000000000003,-0.7133498878774648,4,6,4
425,7.07,7.13,4.34,4.0641,0.27763173659827955,4,3,3
426,6.44,6.51,3.84,4.2966,0.0,0,4,1
427,8.6,8.52,5.44,4.7712,0.9001613499442714,4,3,1
428,4.61,4.66,2.87,2.7494,-0.9675840262617056,2,4,3
429,4.58,4.62,2.91,2.6334,-0.9675840262617056,1,2,2
430,7.33,7.22,4.63,3.8988,0.41871033485818504,1,4,2
431,6.47,6.52,4.03,3.7815999999999996,0.02955880224154443,3,0,1
432,6.41,6.33,4.03,3.6081,0.009950330853168092,2,4,3
433,4.8,4.84,2.91,2.8072,-0.8915981192837836,3,4,5
434,5.61,5.65,3.53,3.277,-0.35667494393873245,2,1,4
435,4.08,4.1,2.55,2.296,-1.3470736479666092,2,3,4
436,5.86,5.79,3.76,3.2424000000000004,-0.2484613592984996,0,3,2
437,4.41,4.34,2.69,2.4304,-1.171182981502945,3,4,3
438,6.86,6.81,4.24,3.8136,0.1823215567939546,4,2,3
439,6.63,6.67,4.02,3.8019,0.0769610411361284,4,2,2
440,6.94,6.97,4.36,3.84744,0.26236426446749106,4,2,6
441,6.66,6.73,4.0,3.7015000000000007,0.04879016416943205,2,4,7
442,6.42,6.46,3.93,3.876,0.009950330853168092,2,4,1
443,5.87,5.8,3.63,3.19,-0.2876820724517809,4,3,2
444,5.84,5.87,3.63,3.3459,-0.2613647641344075,4,0,2
445,6.13,6.21,3.84,3.726,-0.09431067947124129,2,5,3
446,6.06,6.03,3.5,3.7386,-0.2484613592984996,1,5,2
447,4.5,4.47,2.69,2.5479,-1.1086626245216111,4,5,4
448,6.33,6.22,3.95,3.7319999999999998,0.009950330853168092,3,2,3
449,4.26,4.28,2.67,2.4396,-1.2039728043259361,2,6,3
450,4.28,4.32,2.67,2.3760000000000003,-1.2039728043259361,2,2,5
451,4.83,4.9,3.01,2.793,-0.8209805520698302,2,0,4
452,4.72,4.7,2.94,2.773,-0.916290731874155,3,6,3
453,6.09,6.03,3.92,3.2562,-0.10536051565782628,0,4,3
454,4.84,4.8,2.96,2.688,-0.8675005677047231,4,6,3
455,4.87,4.81,2.9,2.7897999999999996,-0.8915981192837836,3,1,5
456,7.42,7.36,4.49,4.416,0.41871033485818504,3,5,1
457,6.41,6.48,4.01,3.9528000000000003,0.01980262729617973,1,0,1
458,4.62,4.67,2.81,2.6152,-1.0216512475319814,4,3,3
459,5.22,5.26,3.23,2.8404000000000003,-0.6348782724359695,4,2,1
460,4.6,4.56,2.7,2.8272,-1.0788096613719298,3,3,6
461,4.85,4.89,3.01,2.6895000000000002,-0.843970070294529,4,3,2
462,6.74,6.68,3.98,3.8743999999999996,0.04879016416943205,3,6,2
463,5.27,5.32,3.23,2.9792000000000005,-0.616186139423817,4,4,3
464,4.37,4.33,2.71,2.4680999999999997,-1.171182981502945,3,3,1
465,4.25,4.3,2.74,2.4509999999999996,-1.2039728043259361,1,1,2
466,6.34,6.28,4.03,3.4540000000000006,0.0,1,3,4
467,6.34,6.38,3.98,3.7003999999999997,0.0,2,3,1
468,6.91,6.82,4.22,3.8874,0.1823215567939546,4,1,5
469,4.46,4.5,2.78,2.475,-1.1086626245216111,4,2,6
470,7.4,7.42,4.55,4.3778,0.4252677354043441,4,3,5
471,7.55,7.52,4.47,4.361599999999999,0.412109650826833,3,5,3
472,6.38,6.32,3.91,3.7288,0.009950330853168092,3,6,3
473,6.34,6.25,3.9,3.9375,0.009950330853168092,2,3,2
474,5.38,5.42,3.25,3.1978,-0.5621189181535413,4,3,3
475,5.08,5.11,3.16,2.8105,-0.6931471805599453,4,1,2
476,4.44,4.48,2.76,2.5088000000000004,-1.1086626245216111,2,6,5
477,4.93,4.91,2.96,2.8969,-0.8209805520698302,3,6,4
478,5.66,5.61,3.58,3.3099,-0.3285040669720361,2,5,1
479,4.4,4.44,2.75,2.3976,-1.1394342831883648,4,4,7
480,6.5,6.48,3.94,3.7584,0.009950330853168092,3,5,2
481,6.3,6.22,4.07,3.5453999999999994,0.009950330853168092,0,6,2
482,7.25,7.19,4.5,4.314,0.4054651081081644,3,1,3
483,6.42,6.45,3.8,3.999,0.0,1,3,3
484,6.69,6.75,3.96,3.9149999999999996,0.0769610411361284,1,3,3
485,4.26,4.29,2.72,2.4024,-1.2039728043259361,1,2,5
486,4.55,4.59,2.72,2.7081,-1.0788096613719298,3,1,4
487,5.19,5.21,3.2,2.9176,-0.6539264674066639,4,4,3
488,6.19,6.22,3.85,3.4832,-0.09431067947124129,4,2,2
489,7.34,7.24,4.49,4.126799999999999,0.4054651081081644,4,2,2
490,6.73,6.65,4.25,3.7904999999999998,0.22314355131420976,2,2,1
491,4.66,4.69,2.91,2.9547000000000003,-0.916290731874155,1,4,5
492,8.55,8.43,5.29,5.1423,0.8372475245337022,3,0,4
493,6.11,6.2,3.8,3.7199999999999998,-0.10536051565782628,2,3,4
494,4.35,4.36,2.69,2.4852,-1.1394342831883648,2,6,3
495,5.64,5.61,3.53,3.1976999999999998,-0.35667494393873245,3,4,1
496,6.41,6.37,3.98,3.7582999999999998,0.009950330853168092,4,1,2
497,5.22,5.16,3.3,3.1476,-0.5978370007556204,1,3,2
498,4.4,4.36,2.72,2.3544000000000005,-1.171182981502945,4,6,3
499,4.15,4.18,2.56,2.3408,-1.3093333199837622,4,6,5
500,4.75,4.72,2.93,2.7847999999999997,-0.916290731874155,3,5,3
501,5.37,5.39,3.34,3.0722999999999994,-0.5108256237659907,2,4,3
502,4.79,4.76,2.89,2.7131999999999996,-0.916290731874155,4,1,6
503,6.81,6.87,4.24,3.7785,0.1823215567939546,4,3,4
504,6.61,6.57,4.06,3.8106,0.08617769624105241,3,6,2
505,5.61,5.66,3.5,3.0564000000000004,-0.40047756659712525,4,2,2
506,5.74,5.7,3.49,3.363,-0.35667494393873245,3,5,3
507,5.19,5.16,3.18,2.8896,-0.6539264674066639,4,1,4
508,4.45,4.43,2.75,2.5693999999999995,-1.1086626245216111,3,2,4
509,5.71,5.75,3.45,3.565,-0.35667494393873245,2,5,3
510,5.28,5.32,3.29,3.0856,-0.5621189181535413,2,5,2
511,6.35,6.32,3.95,3.792,0.009950330853168092,3,5,2
512,5.23,5.27,3.25,2.9512,-0.616186139423817,4,3,5
513,8.21,8.18,4.88,4.7444,0.6981347220709843,3,4,2
514,4.37,4.4,2.7,2.4640000000000004,-1.171182981502945,4,3,7
515,6.33,6.28,4.08,3.3912000000000004,0.009950330853168092,0,4,4
516,4.38,4.41,2.72,2.6019,-1.1394342831883648,2,2,2
517,6.53,6.47,3.95,3.6232,0.009950330853168092,4,5,2
518,6.2,6.23,3.89,3.4265000000000003,-0.09431067947124129,4,4,3
519,5.16,5.12,3.12,2.9696,-0.6931471805599453,3,4,3
520,6.61,6.51,4.34,3.5805000000000002,0.1823215567939546,0,1,0
521,6.74,6.66,4.1,3.9294,0.10436001532424286,3,3,1
522,4.38,4.4,2.77,2.508,-1.1086626245216111,1,3,4
523,6.48,6.5,4.02,3.7049999999999996,0.03922071315328133,4,3,3
524,6.39,6.35,4.0,3.6194999999999995,0.0,3,0,4
525,4.41,4.45,2.76,2.581,-1.1086626245216111,3,3,4
526,5.31,5.34,3.23,3.0437999999999996,-0.579818495252942,4,5,3
527,4.42,4.45,2.72,2.4030000000000005,-1.1394342831883648,4,5,5
528,5.74,5.7,3.48,3.306,-0.35667494393873245,3,5,3
529,4.74,4.76,2.96,2.618,-0.916290731874155,4,3,7
530,7.02,7.06,4.38,3.9536000000000002,0.30010459245033816,2,2,1
531,4.83,4.88,2.96,2.8303999999999996,-0.843970070294529,3,6,2
532,6.16,6.22,3.88,3.6697999999999995,-0.09431067947124129,2,6,1
533,5.88,5.92,3.63,3.2560000000000002,-0.2613647641344075,4,4,2
534,6.21,6.16,3.88,3.6344,-0.10536051565782628,3,5,2
535,4.57,4.59,2.78,2.5704000000000002,-1.0498221244986778,4,5,2
536,6.52,6.54,4.05,3.7278,0.058268908123975824,4,6,5
537,8.09,7.97,5.15,4.4632000000000005,0.7227059828014898,1,0,2
538,4.69,4.72,2.92,2.5016,-0.941608539858445,4,5,2
539,6.44,6.49,3.88,3.894,0.0,2,6,4
540,6.35,6.32,4.02,3.7288,0.0,2,6,1
541,4.34,4.37,2.67,2.4035,-1.171182981502945,4,5,1
542,6.61,6.55,3.87,3.7334999999999994,0.01980262729617973,4,2,1
543,6.13,6.08,3.74,3.5263999999999998,-0.10536051565782628,3,4,2
544,4.12,4.13,2.45,2.5606,-1.3862943611198906,2,4,7
545,6.5,6.56,3.94,4.0672,0.03922071315328133,2,3,1
546,5.21,5.19,3.22,2.9064000000000005,-0.6348782724359695,4,3,4
547,4.29,4.35,2.67,2.5229999999999997,-1.171182981502945,2,4,4
548,5.64,5.59,3.6,3.1304000000000003,-0.35667494393873245,1,3,1
549,5.24,5.26,3.23,2.9456,-0.616186139423817,4,1,4
550,4.76,4.73,2.97,2.7907,-0.8915981192837836,3,3,3
551,5.71,5.79,3.52,3.3581999999999996,-0.342490308946776,2,5,3
552,6.92,6.86,4.13,4.0474,0.1906203596086497,3,0,3
553,7.84,7.8,4.89,4.368,0.6097655716208943,4,0,4
554,4.08,4.12,2.38,2.472,-1.4271163556401458,1,5,6
555,6.89,6.98,4.23,4.1182,0.22314355131420976,3,1,3
556,4.38,4.42,2.74,2.431,-1.1394342831883648,2,6,2
557,5.15,5.12,3.27,2.8160000000000003,-0.6348782724359695,1,5,3
558,4.54,4.57,2.82,2.5592000000000006,-1.0498221244986778,2,3,7
559,8.6,8.55,5.43,4.788000000000001,0.9082585601768908,2,2,2
560,4.34,4.39,2.7,2.5900999999999996,-1.1394342831883648,2,4,6
561,6.42,6.46,3.98,3.6176000000000004,0.01980262729617973,4,3,5
562,4.38,4.43,2.72,2.7022999999999997,-1.1394342831883648,2,2,4
563,7.19,7.3,4.55,4.161,0.4054651081081644,2,3,2
564,5.71,5.68,3.52,3.124,-0.35667494393873245,3,6,1
565,7.75,7.63,4.6,4.1202000000000005,0.47000362924573563,4,3,7
566,4.25,4.28,2.68,2.4824,-1.2039728043259361,2,4,3
567,4.62,4.66,2.78,2.7494,-1.0216512475319814,2,4,4
568,7.35,7.3,4.27,4.38,0.3148107398400336,3,3,4
569,4.89,4.94,2.94,2.8652,-0.843970070294529,3,4,3
570,6.98,7.05,4.26,3.9480000000000004,0.22314355131420976,4,3,2
571,5.38,5.41,3.32,3.1378,-0.5108256237659907,4,4,2
572,7.27,7.2,4.51,4.32,0.4054651081081644,3,5,3
573,5.12,5.14,3.16,2.8784,-0.6931471805599453,4,6,3
574,4.5,4.56,2.72,2.6903999999999995,-1.0788096613719298,2,6,3
575,5.79,5.73,3.52,3.2661,-0.342490308946776,4,3,2
576,4.28,4.23,2.62,2.5803000000000003,-1.2039728043259361,3,1,4
577,4.21,4.23,2.62,2.3265000000000002,-1.2729656758128873,2,2,5
578,6.75,6.79,4.25,3.7005500000000002,0.1823215567939546,2,1,4
579,7.27,7.32,4.55,4.2456,0.412109650826833,2,0,2
580,4.34,4.31,2.73,2.4997999999999996,-1.171182981502945,2,2,3
581,7.53,7.46,4.49,4.3267999999999995,0.412109650826833,3,4,1
582,5.7,5.75,3.54,3.3924999999999996,-0.342490308946776,3,5,2
583,5.42,5.33,3.21,3.1447,-0.5447271754416722,3,2,3
584,6.65,6.59,3.94,3.8880999999999997,0.04879016416943205,3,5,1
585,4.55,4.52,2.85,2.5763999999999996,-1.0216512475319814,4,3,6
586,5.29,5.26,3.3,2.9456,-0.5621189181535413,3,3,2
587,5.33,5.35,3.26,2.9425,-0.579818495252942,4,4,3
588,5.14,5.16,3.17,3.0444,-0.6539264674066639,3,5,3
589,4.33,4.31,2.73,2.4997999999999996,-1.171182981502945,2,2,3
590,7.3,7.26,4.61,4.0656,0.412109650826833,2,5,3
591,4.74,4.78,2.97,2.5812000000000004,-0.8915981192837836,4,3,7
592,6.24,6.2,3.99,3.5959999999999996,0.0,1,5,3
593,6.46,6.37,4.01,3.6946,0.03922071315328133,3,4,5
594,6.52,6.46,4.0,3.7468,0.03922071315328133,3,6,1
595,6.82,6.8,3.99,3.8759999999999994,0.09531017980432493,4,4,3
596,6.79,6.75,4.21,4.05,0.1906203596086497,3,3,3
597,6.61,6.66,4.08,3.7962,0.09531017980432493,2,3,6
598,4.77,4.8,2.97,2.7359999999999998,-0.8675005677047231,4,3,5
599,7.32,7.29,4.59,4.0095,0.412109650826833,4,2,2
600,4.38,4.39,2.67,2.5022999999999995,-1.171182981502945,4,4,6
601,5.81,5.73,3.49,3.438,-0.342490308946776,3,2,1
602,6.58,6.62,4.07,3.7733999999999996,0.08617769624105241,4,4,4
603,6.7,6.67,4.19,3.9353,0.1823215567939546,3,5,3
604,4.63,4.68,2.89,2.5927199999999995,-0.9675840262617056,4,2,4
605,6.05,6.07,3.59,3.5206,-0.23572233352106983,1,2,1
606,6.88,6.82,4.08,4.2284,0.1570037488096647,2,2,2
607,6.79,6.74,4.27,4.044,0.2151113796169455,2,0,1
608,4.75,4.78,2.91,2.6290000000000004,-0.916290731874155,4,2,5
609,4.51,4.54,2.74,2.5424,-1.0788096613719298,4,6,2
610,4.33,4.36,2.67,2.4416,-1.2039728043259361,4,5,3
611,4.88,4.85,2.91,2.8129999999999997,-0.8675005677047231,3,3,6
612,6.99,7.04,4.27,4.1536,0.25464221837358075,4,3,2
613,6.8,6.84,4.25,3.9671999999999996,0.20701416938432612,4,4,1
614,4.35,4.32,2.69,2.4192000000000005,-1.171182981502945,4,4,4
615,4.29,4.34,2.69,2.3088800000000003,-1.2039728043259361,4,2,3
616,4.3,4.31,2.69,2.4566999999999997,-1.2039728043259361,4,4,2
617,6.38,6.29,4.03,3.5852999999999997,0.02955880224154443,1,0,2
618,4.57,4.6,2.82,2.7139999999999995,-1.0216512475319814,3,5,4
619,5.82,5.78,3.56,3.2368000000000006,-0.31471074483970024,4,6,2
620,5.92,5.88,3.55,3.4692,-0.2876820724517809,3,2,2
621,4.53,4.49,2.78,2.5144,-1.0498221244986778,4,6,2
622,4.18,4.21,2.58,2.3155,-1.3093333199837622,4,3,3
623,6.02,5.97,3.94,3.4625999999999997,-0.10536051565782628,0,3,4
624,4.63,4.67,2.89,2.7552999999999996,-0.9675840262617056,3,5,3
625,6.79,6.68,4.1,3.8075999999999994,0.11332868530700327,3,3,7
626,5.12,5.14,3.18,2.8784,-0.6733445532637656,4,5,1
627,7.18,7.13,4.44,3.9215000000000004,0.3074846997479607,4,6,3
628,5.95,6.0,3.71,3.42,-0.2231435513142097,4,3,3
629,4.48,4.51,2.74,2.706,-1.0788096613719298,3,1,4
630,4.3,4.26,2.73,2.3856,-1.2039728043259361,1,3,2
631,6.14,6.12,3.66,3.4884,-0.19845093872383832,3,4,1
632,4.72,4.75,2.88,2.66,-0.941608539858445,4,1,3
633,4.41,4.37,2.75,2.4472000000000005,-1.1394342831883648,4,4,1
634,5.25,5.28,3.21,3.0096,-0.616186139423817,4,3,4
635,6.01,6.06,3.87,3.7571999999999997,-0.09431067947124129,1,6,1
636,4.67,4.71,2.85,2.6376000000000004,-0.9942522733438669,4,1,4
637,4.38,4.42,2.73,2.431,-1.1394342831883648,4,6,3
638,6.56,6.59,3.92,3.8880999999999997,0.03922071315328133,2,5,2
639,5.26,5.29,3.22,2.8566000000000003,-0.6348782724359695,4,4,3
640,3.93,3.95,2.38,2.4095,-1.4696759700589417,2,4,5
641,6.25,6.12,4.16,3.3660000000000005,0.0,0,2,1
642,4.01,4.05,2.55,2.2680000000000002,-1.3862943611198906,2,5,3
643,4.39,4.41,2.74,2.4255000000000004,-1.1394342831883648,4,3,4
644,3.96,4.01,2.56,2.3257999999999996,-1.3862943611198906,2,4,6
645,4.26,4.29,2.65,2.4453,-1.2039728043259361,4,2,7
646,8.39,8.35,5.07,4.759499999999999,0.7839015438284094,4,2,2
647,6.21,6.26,3.87,3.6933999999999996,-0.08338160893905101,2,4,1
648,6.43,6.48,3.99,3.8232,0.02955880224154443,2,4,1
649,6.78,6.81,4.07,3.8816999999999995,0.131028262406404,2,2,3
650,5.19,5.21,3.22,2.8655000000000004,-0.6348782724359695,4,4,2
651,6.14,6.19,3.85,3.4664000000000006,-0.10536051565782628,4,3,1
652,5.13,5.17,3.2,2.9469,-0.6539264674066639,4,3,5
653,5.26,5.29,3.28,2.9095000000000004,-0.5978370007556204,4,1,4
654,6.05,6.01,3.73,3.4858,-0.18632957819149348,3,4,3
655,5.7,5.78,3.61,3.4102,-0.31471074483970024,2,3,6
656,8.19,8.13,5.01,4.552800000000001,0.6981347220709843,3,2,2
657,4.48,4.54,2.73,2.6786,-1.0788096613719298,3,1,6
658,6.5,6.57,4.05,3.8106,0.058268908123975824,3,2,3
659,6.36,6.39,3.95,3.7061999999999995,0.009950330853168092,4,3,5
660,6.25,6.28,3.81,3.4540000000000006,-0.10536051565782628,2,4,1
661,5.35,5.38,3.32,3.0128000000000004,-0.5447271754416722,4,4,5
662,4.46,4.43,2.62,2.7022999999999997,-1.171182981502945,3,2,3
663,6.09,6.03,4.08,3.7386,0.009950330853168092,0,4,1
664,6.32,6.36,4.04,3.6252,0.0,1,4,1
665,6.54,6.47,4.15,3.6878999999999995,0.06765864847381486,1,2,3
666,4.73,4.7,2.85,2.679,-0.9675840262617056,4,2,4
667,4.2,4.31,2.53,2.4136,-1.3093333199837622,2,5,3
668,4.62,4.57,2.77,2.6963,-1.0216512475319814,3,4,1
669,7.4,7.27,4.28,4.2893,0.3074846997479607,3,0,3
670,6.73,6.8,4.25,3.9439999999999995,0.1823215567939546,2,2,2
671,6.28,6.35,3.71,3.8099999999999996,-0.10536051565782628,2,1,3
672,6.64,6.55,4.28,3.7989999999999995,0.17395330712343798,0,1,2
673,4.85,4.81,2.89,2.7416999999999994,-0.8915981192837836,4,3,3
674,4.05,4.08,2.5,2.3255999999999997,-1.3862943611198906,2,4,5
675,6.73,6.79,4.22,4.074,0.1906203596086497,2,2,4
676,7.27,7.16,4.37,4.296,0.371563556432483,3,2,4
677,5.08,4.99,3.17,3.0439000000000003,-0.6733445532637656,3,3,1
678,6.44,6.38,3.9,3.7641999999999998,0.0,3,4,2
679,5.59,5.57,3.55,3.2306,-0.35667494393873245,1,1,3
680,4.54,4.56,2.77,2.6447999999999996,-1.0498221244986778,2,6,4
681,5.36,5.4,3.3,3.0240000000000005,-0.5447271754416722,4,3,6
682,5.62,5.68,3.38,3.4591199999999995,-0.4155154439616658,1,2,4
683,8.25,8.16,5.12,4.7328,0.7514160886839212,3,2,1
684,6.08,6.13,3.87,3.6167,-0.10536051565782628,2,3,3
685,6.39,6.44,3.94,3.7352,0.009950330853168092,2,4,6
686,4.9,4.84,3.05,2.7104000000000004,-0.8209805520698302,4,5,2
687,4.48,4.43,2.66,2.6136999999999997,-1.1394342831883648,3,4,1
688,5.28,5.32,3.25,2.9792000000000005,-0.5978370007556204,4,6,4
689,5.7,5.76,3.52,3.3407999999999998,-0.342490308946776,4,1,5
690,6.96,6.92,4.15,4.0828,0.19885085874516517,3,4,3
691,6.4,6.42,3.96,3.6593999999999998,-0.01005033585350145,4,1,2
692,6.37,6.41,4.01,3.6536999999999997,0.009950330853168092,2,5,2
693,4.5,4.47,2.79,2.5925999999999996,-1.0498221244986778,3,5,4
694,4.78,4.82,2.89,2.892,-0.916290731874155,4,3,6
695,4.59,4.55,2.83,2.548,-1.0216512475319814,3,3,1
696,5.29,5.34,3.37,3.0437999999999996,-0.5447271754416722,4,6,1
697,5.09,5.14,3.14,2.9811999999999994,-0.6733445532637656,2,5,2
698,6.25,6.18,3.94,3.8316,0.009950330853168092,2,1,2
699,5.75,5.78,3.56,3.2368000000000006,-0.3285040669720361,4,2,6
700,4.76,4.78,2.95,2.7245999999999997,-0.8915981192837836,4,5,3
701,6.9,6.83,4.19,3.9614,0.1906203596086497,3,2,3
702,4.74,4.77,2.96,2.5758,-0.916290731874155,4,3,2
703,5.78,5.84,3.39,3.6208,-0.35667494393873245,2,6,2
704,4.41,4.43,2.73,2.46308,-1.1394342831883648,4,1,4
705,7.29,7.39,4.58,4.07189,0.41871033485818504,4,4,2
706,4.35,4.3,2.64,2.5799999999999996,-1.2039728043259361,3,6,2
707,6.74,6.81,4.21,3.8816999999999995,0.1570037488096647,4,0,2
708,8.24,8.19,5.01,4.7501999999999995,0.7227059828014898,3,1,2
709,6.84,6.79,4.26,3.8024000000000004,0.1823215567939546,4,2,2
710,5.49,5.53,3.33,3.1521,-0.5108256237659907,4,6,3
711,6.35,6.33,4.01,3.8613,0.009950330853168092,2,3,4
712,4.36,4.38,2.77,2.4528000000000003,-1.1394342831883648,1,6,1
713,4.44,4.41,2.75,2.4255000000000004,-1.1086626245216111,4,1,7
714,6.85,6.89,4.25,3.7895000000000003,0.2151113796169455,4,3,4
715,6.3,6.24,3.93,3.7439999999999998,0.0,3,2,2
716,7.95,7.91,5.06,4.508699999999999,0.6981347220709843,1,1,2
717,6.32,6.26,3.99,3.6933999999999996,0.009950330853168092,2,5,1
718,6.73,6.66,4.15,3.7962,0.12221763272424911,4,2,2
719,4.85,4.82,3.0,2.7956,-0.8675005677047231,3,5,2
720,5.93,5.91,3.66,3.3096000000000005,-0.23572233352106983,4,3,2
721,5.23,5.27,3.07,3.2674,-0.6931471805599453,1,4,5
722,6.58,6.67,3.94,3.8686,0.03922071315328133,3,2,2
723,5.85,5.91,3.66,3.3096000000000005,-0.2484613592984996,2,6,3
724,4.66,4.63,2.89,2.6390999999999996,-0.9675840262617056,4,6,4
725,7.61,7.56,4.73,4.384799999999999,0.5306282510621704,3,1,3
726,5.19,5.23,3.18,2.8765000000000005,-0.6539264674066639,4,5,2
727,7.39,7.43,4.55,4.1608,0.4054651081081644,4,3,5
728,6.95,6.99,4.12,4.1241,0.1906203596086497,2,2,3
729,7.15,7.09,4.42,3.8286000000000002,0.30010459245033816,3,0,2
730,5.54,5.57,3.41,3.342,-0.4307829160924542,4,6,5
731,5.18,5.22,3.21,2.9753999999999996,-0.6348782724359695,4,3,7
732,6.93,7.0,4.34,3.8080000000000003,0.25464221837358075,4,4,4
733,5.23,5.17,3.26,2.9469,-0.5978370007556204,4,1,6
734,4.75,4.74,2.98,2.7966,-0.8915981192837836,3,5,2
735,7.1,7.06,4.39,4.1654,0.3074846997479607,3,1,4
736,4.46,4.49,2.79,2.6491,-1.0788096613719298,3,3,7
737,8.03,8.08,5.05,4.7672,0.6981347220709843,3,2,2
738,4.75,4.74,2.88,2.6544000000000003,-0.9675840262617056,4,2,6
739,6.79,6.74,4.21,3.7070000000000003,0.14842000511827322,4,2,2
740,8.14,8.09,4.91,4.9349,0.6981347220709843,3,2,1
741,4.35,4.39,2.69,2.4496199999999995,-1.171182981502945,4,2,5
742,5.9,5.85,3.62,3.4515,-0.2613647641344075,3,3,2
743,9.04,8.98,5.49,5.1186,1.0116009116784799,4,6,0
744,7.97,7.95,4.96,4.77,0.6981347220709843,3,2,1
745,6.59,6.51,4.01,3.7106999999999997,0.058268908123975824,4,6,1
746,5.16,5.19,3.19,2.8026000000000004,-0.6733445532637656,4,3,4
747,5.3,5.26,3.27,2.9981999999999998,-0.579818495252942,4,6,3
748,5.95,5.92,3.62,3.3743999999999996,-0.2613647641344075,4,5,1
749,6.99,7.07,4.57,4.1713,0.412109650826833,0,3,2
750,5.03,5.05,3.09,2.8280000000000003,-0.7550225842780328,4,3,6
751,4.92,4.9,3.02,2.7440000000000007,-0.8209805520698302,4,5,4
752,6.29,6.21,3.77,3.4776000000000002,-0.10536051565782628,3,5,2
753,6.18,6.13,3.84,3.4940999999999995,-0.10536051565782628,4,3,4
754,4.9,4.95,3.03,3.0195,-0.7985076962177716,2,4,1
755,6.45,6.49,3.98,3.6992999999999996,0.01980262729617973,4,3,4
756,4.98,5.03,3.04,2.8670999999999998,-0.7765287894989963,4,3,6
757,6.41,6.36,3.94,3.7524,0.0,3,2,2
758,6.47,6.39,3.89,3.7061999999999995,0.009950330853168092,3,2,2
759,4.65,4.68,2.89,2.5272,-0.9675840262617056,4,4,4
760,6.45,6.48,4.01,3.8232,0.02955880224154443,3,2,4
761,5.85,5.88,3.6,3.3515999999999995,-0.2744368457017603,4,2,3
762,5.17,5.19,3.2,2.8026000000000004,-0.6539264674066639,4,1,2
763,4.63,4.6,2.88,2.7139999999999995,-0.9675840262617056,3,6,4
764,5.14,5.16,3.21,2.8896,-0.6539264674066639,4,4,6
765,4.36,4.46,2.7,2.4530000000000003,-1.171182981502945,4,6,3
766,5.58,5.61,3.6,3.1191600000000004,-0.342490308946776,1,4,1
767,4.58,4.55,2.85,2.5025,-1.0216512475319814,4,5,2
768,7.94,7.88,5.0,4.728,0.7080357930536959,2,0,5
769,4.27,4.29,2.67,2.4453,-1.2039728043259361,4,5,2
770,5.25,5.3,3.13,2.968,-0.6931471805599453,2,5,5
771,5.26,5.29,3.34,3.0681999999999996,-0.5447271754416722,2,3,1
772,4.29,4.33,2.7,2.598,-1.171182981502945,3,2,5
